anio,pib_miles_millones_2015,ocupados,horas_sem_expandidas,horas_anuales,group_code,group_name,group_label_short,group_order,sector_code,dane_groups,pib_pesos_2015,pib_por_trabajador_millones_2015,pib_por_hora_pesos_2015
2014,8551.999999999998,516682.8348451515,23540663.27798747,1224114490.4553485,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8551999999999.998,16.55174010679687,6986.2746227428515
2015,8584.0,484330.34956236725,21684501.22545025,1127594063.723413,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8584000000000.0,17.72344022578052,7612.6686687715355
2016,9004.0,485405.35792962613,21748451.87313371,1130919497.402953,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",9004000000000.0,18.549445021382304,7961.663072107974
2017,8693.0,460104.86884458706,20816724.346104663,1082469665.9974425,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8693000000000.0,18.893518822849703,8030.710026400443
2018,8729.0,461465.423058928,20648975.031240527,1073746701.6245074,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8729000000000.0,18.9158267636562,8129.477824512618
2019,8892.0,482906.790167362,21486503.69464634,1117298192.1216097,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",8892000000000.0,18.413491342538965,7958.484192223746
2021,10245.0,384614.043322634,16688009.994375955,867776519.7075497,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",10245000000000.0,26.637092893162947,11806.035041663352
2022,11560.0,452101.6058168411,20399551.83217613,1060776695.2731588,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",11560000000000.0,25.569473435321697,10897.675308584343
2023,10271.0,447629.48932839994,19773794.3973021,1028237308.6597091,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",10271000000000.0,22.94531581333052,9988.939239510852
2024,9990.0,456772.89539149386,19886959.58651293,1034121898.4986724,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",9990000000000.0,21.870824868970622,9660.369840831512
2025,10607.965725792194,498051.16874437017,21566231.130194053,1121444018.7700908,"037,038",Textiles y confecciones,Textiles y confecciones,19,C,"037,038",10607965725792.193,21.29894756102227,9459.202196669748
2010,1676.0,133652.41144631937,6811134.860416803,354179012.7416737,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1676000000000.0,12.539990725667936,4732.070336483823
2011,1866.0000000000002,138242.64810087995,6867902.1622712705,357130912.43810606,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1866000000000.0002,13.498005323497003,5224.974750186025
2012,1803.0,156956.60954894143,7703936.621327219,400604704.3090154,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1803000000000.0,11.487251191150364,4500.696024301341
2013,1701.0,145382.69230102966,7124564.479585718,370477352.93845737,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1701000000000.0,11.700154764488103,4591.373768216718
2014,1751.0,157535.6266743242,7457272.728376772,387778181.8755922,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1751000000000.0,11.114946104349267,4515.468073863319
2015,1758.9999999999995,185979.38772488455,8499058.64959687,441951049.77903724,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1758999999999.9995,9.458037374561377,3980.078791258554
2016,1811.0,182565.19384491447,8338232.007825446,433588064.40692323,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1811000000000.0,9.919744075305006,4176.775489604744
2017,1816.9999999999998,180495.6904748458,8304476.517273316,431832778.89821243,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1816999999999.9998,10.066722342344347,4207.647239368751
2018,1652.9999999999998,161805.93347502945,7525097.0930665005,391305048.83945805,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1652999999999.9998,10.215941804477136,4224.325765544061
2019,1554.0,148012.16164450755,6890812.38362583,358322243.94854313,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1554000000000.0,10.499137251521022,4336.878399944275
2021,1353.0,183220.13041608,7636490.772717987,397097520.18133533,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1353000000000.0,7.384559747487529,3407.223493569413
2022,1436.0,196254.06823539734,8507281.474167189,442378636.6566938,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1436000000000.0,7.317045770880973,3246.0880363768606
2023,1272.0,179165.0291786585,7679199.157566772,399318356.19347215,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1272000000000.0,7.099599770285507,3185.42831871147
2024,1199.0,170054.65760200814,7133830.543949715,370959188.2853852,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1199000000000.0,7.050674276773477,3232.161482619994
2025,1184.9977163851963,182868.8716093106,7769093.887540431,403992882.1521024,039,"Cuero, calzado y artículos de viaje","Cuero, calzado y artículos de viaje",20,C,039,1184997716385.1963,6.480040621221088,2933.2143429671796
2010,3821.0,89672.44792469841,4121710.8902389784,214328966.29242688,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,3821000000000.0,42.610635579042615,17827.73493521492
2011,3908.0,85397.21229258842,3867536.862646011,201111916.85759258,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,3908000000000.0,45.76261794835161,19431.966345222874
2012,3998.0,76559.05013770524,3455073.337564937,179663813.5533767,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,3998000000000.0,52.221128564276555,22252.672482721322
2013,4027.0,81957.87209363264,3660449.259149518,190343361.47577494,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4027000000000.0,49.13499944702517,21156.50353538869
2014,4190.0,68605.4972829311,3132279.5551690855,162878536.86879244,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4190000000000.0,61.073823030832585,25724.690806716135
2015,4356.0,69756.91695880891,3205126.0498822806,166666554.5938786,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4356000000000.0,62.445420324011664,26136.017574818154
2016,4629.0,66698.57050723891,3064566.7668847865,159357471.8780089,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4629000000000.0,69.40178724666382,29047.9005813018
2017,4688.0,70551.9388744897,3026142.9564573257,157359433.73578092,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4688000000000.0,66.44750059016586,29791.667958538328
2018,4735.0,79337.51053276095,3452252.7227504174,179517141.5830217,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4735000000000.0,59.68173148116073,26376.311243849625
2019,4734.0,72651.4693291797,3143623.4096813463,163468417.30343002,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4734000000000.0,65.16041648862617,28959.72248396307
2021,4542.0,92158.69914300516,4181563.604343081,217441307.4258402,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4542000000000.0,49.28454982803148,20888.39537330817
2022,4883.0,91962.65988826752,3967862.2173916497,206328835.30436578,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4883000000000.0,53.09763773614999,23666.105577520695
2023,4886.0,84213.81405064884,3490763.995901776,181519727.78689235,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4886000000000.0,58.018984831412645,26917.184482208224
2024,4691.0,91349.48067208064,3820675.5777631644,198675130.04368454,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4691000000000.0,51.35223501531872,23611.41024026785
2025,4614.20551322769,95249.2114615323,3873511.965874137,201422622.2254551,040|041,Madera; Papel y cartón,Madera; Papel y cartón,21,C,040; 041,4614205513227.69,48.44350354639105,22908.07984846383
2010,1578.0,53753.30362698627,2488986.966838762,129427322.27561563,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1578000000000.0,29.356335211512132,12192.170650333375
2011,1627.0,53686.05497948217,2525114.7961689327,131305969.40078449,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1627000000000.0,30.30582151401904,12390.906578161095
2012,1673.0000000000002,55556.30507012171,2560733.696025593,133158152.19333085,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1673000000000.0002,30.113593729611495,12564.007328450984
2013,1633.0,52366.765901413564,2482884.2376731155,129109980.35900201,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1633000000000.0,31.18390016817746,12648.131426085694
2014,1603.0,53036.875818050474,2506424.621518353,130334080.31895435,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1603000000000.0,30.22425388515132,12299.162245800399
2015,1701.0000000000002,43663.2825228951,2043575.9121663072,106265947.43264797,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1701000000000.0002,38.95721763722347,16007.009216928167
2016,1785.0,39808.14116990859,1824483.563466856,94873145.30027652,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1785000000000.0,44.84007410397,18814.597053259047
2017,1722.0000000000002,32071.941608277702,1509183.675364863,78477551.11897287,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1722000000000.0002,53.691791442884,21942.58071826717
2018,1706.0,28757.7917378683,1343676.5699831632,69871181.63912448,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1706000000000.0,59.32305288077933,24416.3610801842
2019,1665.9999999999998,30643.51867178014,1479671.8915998174,76942938.3631905,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1665999999999.9998,54.36712467143117,21652.409375582334
2021,1669.0,23881.945156884678,1072950.0528059679,55793402.74591033,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1669000000000.0,69.88542972676836,29913.931000065022
2022,1849.0,38993.01092116038,1745399.8689670563,90760793.18628693,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1849000000000.0,47.41875419003874,20372.232712917343
2023,1880.0,38548.51788128159,1725235.8647459203,89712264.96678786,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1880000000000.0,48.76970901423143,20955.88602847102
2024,1816.9999999999998,38061.34219065592,1710958.929942074,88969864.35698785,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1816999999999.9998,47.73872636698751,20422.64550060865
2025,1879.6293993284646,41980.983995312126,1794796.746940958,93329430.84092982,042,Impresión y reproducción,Impresión y reproducción,23,C,042,1879629399328.4646,44.77335260979963,20139.72851213563
2010,18795.0,108364.63380197149,5161860.4575784085,268416743.79407725,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",18795000000000.0,173.44219548922666,70021.71226106172
2011,19363.0,111350.05485788411,5308016.370346876,276016851.25803757,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",19363000000000.0,173.89304410054368,70151.5139809282
2012,19150.0,109564.58433821627,5249249.763214808,272960987.68717,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",19150000000000.0,174.78275590299899,70156.54567438432
2013,20015.0,132166.94734624587,6225306.718359473,323715949.3546926,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",20015000000000.0,151.43725721049964,61828.896722261125
2014,19402.0,119782.54737197241,5739076.978077494,298432002.8600297,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",19402000000000.0,161.97685243534752,65013.13469755423
2015,19575.0,120282.7222271781,5691125.177994152,295938509.2556959,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",19575000000000.0,162.7415778221969,66145.49775638313
2016,21284.999999999996,120324.37018877603,5693551.393365862,296064672.45502484,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",21284999999999.996,176.89683284114528,71893.0760076868
2017,21867.999999999996,113100.64083310815,5343176.006682312,277845152.34748024,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",21867999999999.996,193.34992126409367,78705.71005194764
2018,22527.0,114589.48551445309,5360794.243017631,278761300.6369168,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",22527000000000.0,196.58871753254087,80811.07366241321
2019,22728.0,130564.71748065304,6180876.663433873,321405586.4985614,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",22728000000000.0,174.07459257412182,70714.39002539469
2021,24192.0,94244.6234156366,4479504.704165406,232934244.61660108,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",24192000000000.0,256.69368843789323,103857.63604582446
2022,25701.0,138209.39400259653,6571540.262131691,341720093.63084793,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",25701000000000.0,185.9569690285825,75210.67821011478
2023,26421.0,149831.1316684551,7036396.845441354,365892635.9629504,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",26421000000000.0,176.33851994433397,72209.70690067492
2024,25045.000000000004,152673.61496243763,7098675.496275301,369131125.80631566,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",25045000000000.004,164.04275228671202,67848.51845070686
2025,25373.741993341107,167522.42059692796,7586200.396651977,394482420.6259028,"043,044|045-047",Coquización y refinación; Químicos y farmacéuticos,Coquización y refinación; Químicos y farmacéuticos,24,C,"043,044; 045-047",25373741993341.11,151.46475261596368,64321.60387041339
2010,12198.0,150019.45418075408,7490447.1741760345,389503253.0571538,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,12198000000000.0,81.30945460782029,31316.81161648764
2011,13456.0,169859.58692367026,8398642.693737015,436729420.0743248,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,13456000000000.0,79.21837232564752,30810.839346957644
2012,13728.0,157491.21180668147,7882683.546622825,409899544.4243869,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,13728000000000.0,87.16676849785722,33491.13261220608
2013,13906.0,155512.97058757214,7768288.974066877,403951026.6514776,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,13906000000000.0,89.4201940034917,34424.96511340191
2014,15403.0,151663.82717820074,7441822.809664074,386974786.10253185,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,15403000000000.0,101.56014315728633,39803.626885186415
2015,15980.0,169907.86616882263,8218420.372078697,427357859.34809226,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,15980000000000.0,94.05097221409436,37392.5497108594
2016,15795.999999999998,174308.85827606282,8360977.4444728,434770827.1125856,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,15795999999999.998,90.62075304849384,36331.78450565535
2017,15316.0,165603.26771122898,7939722.70864696,412865580.8496419,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,15316000000000.0,92.48609771823648,37096.81966823436
2018,15020.0,155456.39213670758,7425703.56233354,386136585.2413441,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,15020000000000.0,96.61873528359958,38898.15307350937
2019,14957.999999999998,157173.6737659241,7620681.765317989,396275451.79653543,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,14957999999999.998,95.16860961255303,37746.47138041765
2021,13904.0,151286.82890536383,7223349.511810359,375614174.61413866,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,13904000000000.0,91.9048941709098,37016.70740802931
2022,14831.999999999998,174458.66374905905,8372747.013070583,435382844.67967033,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,14831999999999.998,85.01727389895818,34066.569643809766
2023,14302.0,177448.15889251351,8397458.226934412,436667827.80058944,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,14302000000000.0,80.59818760172776,32752.584663808142
2024,13646.0,198611.57645424086,9335929.036181247,485468309.88142484,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,13646000000000.0,68.70697188763302,28108.940835567664
2025,13993.707097802131,204291.46613378552,9431517.08183371,490438888.255353,048|049,Caucho y plástico; Minerales no metálicos,Caucho y plástico; Minerales no metálicos,26,C,048; 049,13993707097802.13,68.49873547159328,28533.0291559509
2010,5320.0,169032.66473389074,8312600.236736085,432255212.31027645,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5320000000000.0,31.47320672235341,12307.5438965008
2011,5617.0,184174.38188715265,8994438.202607237,467710786.53557634,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5617000000000.0,30.498269859494624,12009.558388862908
2012,5784.000000000001,186961.9355192263,9165802.991199002,476621755.5423481,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5784000000000.001,30.936778569053704,12135.409122100154
2013,5573.0,191059.8588259368,9273011.750887705,482196611.04616064,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5573000000000.0,29.168869035317496,11557.526271097116
2014,5841.0,197442.11831780622,9525142.096797736,495307389.0334823,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5841000000000.0,29.58335359124453,11792.676889795306
2015,5946.0,197631.16406471576,9411506.219757495,489398323.42738974,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5946000000000.0,30.086348112856022,12149.612524943981
2016,6172.0,209024.50912215083,10051652.030391276,522685905.58034635,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",6172000000000.0,29.527637815875337,11808.238818200258
2017,5707.0,211085.84122037803,10031440.860889433,521634924.7662505,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5707000000000.0,27.036394137121555,10940.60180605691
2018,5627.000000000001,191149.17488829183,9144823.101433756,475530801.2745553,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5627000000000.001,29.437741508894494,11833.092588152165
2019,5671.0,204147.9666563469,9826293.625754416,510967268.53922963,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",5671000000000.0,27.778870849819903,11098.55826227861
2021,6687.0,152382.470760109,7129317.795590715,370724525.37071717,"050,051",Metalurgia y productos metálicos,Metalurgia y productos metálicos,28,C,"050,051",6687000000000.0,43.883000233846694,18037.65206338354
