anio,rama_ptf,sexo,grupo_edad,grupo_educ,horas_pond,ingreso_pond,n
2017,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,2490771.8131705644,8032123574.517334,958
2017,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,3164966.988900926,15447393680.08222,1249
2017,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,2980856.9591792333,55287076423.22423,1399
2017,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,204966.68055346358,510577415.78635395,128
2017,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,2975187.996597778,11111834641.629564,1264
2017,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,7758608.415437686,49741128643.20959,3094
2017,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,2635648.9727214314,8060857282.7802515,1451
2017,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,6280473.6858675955,23247017810.427837,2851
2017,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,8509756.690923957,98952746695.15332,3517
2017,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,2546245.92264518,7379079046.289138,1591
2017,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,2104256.4440132407,8683455818.891203,1170
2017,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,1809219.5266600393,23641389907.526695,873
2017,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,323005.0600774531,932982198.8914757,129
2017,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,7133139.14469061,28712011124.84749,2834
2017,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,7773318.660020263,60871826799.70758,4183
2017,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,2549489.671683467,9055868613.249855,672
2017,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,11018375.275280917,53799857448.49875,3930
2017,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,16267284.357044239,204003401963.84857,7755
2017,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,4111310.3938290323,12775959694.577948,1621
2017,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,4861438.412562164,24392015235.476166,2123
2017,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,6242382.432113873,112984302733.44127,3527
2017,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,963957.9514699595,2558073818.5281043,461
2017,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,10542892.613123583,34683289967.30178,4825
2017,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,14454720.881491655,100886595824.83725,7795
2017,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,7984452.914830068,24222407798.586773,3448
2017,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,19561301.846750338,72735463543.4592,8753
2017,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,26222020.994964007,264348585664.24283,13886
2017,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,8263805.710265152,23486658396.373577,4410
2017,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,7518711.431106643,29317486365.188755,3986
2017,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,8211846.98573716,116499276549.17508,4910
2018,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,11108183.580229856,30181988911.64147,1625
2018,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,16185842.36606606,48273833829.710075,2687
2018,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,1244372.7616496487,5235101610.231003,309
2018,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,34560428.27334601,105585837904.62703,5136
2018,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,12787684.726924062,44358295512.28715,2100
2018,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,1268208.6737656686,8534992629.71974,312
2018,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,34806134.4361151,101632243192.3091,6684
2018,A-B_AgriculturaPesca,Hombre,50+,2_Medio,4813191.694520729,21454167842.77205,948
2018,A-B_AgriculturaPesca,Hombre,50+,3_Alto,900119.1406765882,8524153317.703354,269
2018,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,930491.4744727955,2007977859.2778046,164
2018,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,2086090.5756991562,5956538353.027355,423
2018,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,434901.9503528085,2121957152.5168924,115
2018,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3662737.2180729695,9527818719.540562,788
2018,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,2274326.4132468905,7065406782.253814,472
2018,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,622675.8811283661,4694725457.022214,188
2018,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,2781671.7057619845,6790306830.433003,901
2018,A-B_AgriculturaPesca,Mujer,50+,2_Medio,376568.09256697376,1205841995.4673615,129
2018,A-B_AgriculturaPesca,Mujer,50+,3_Alto,118531.52024504874,1811515381.7064116,64
2018,C_Mineria,Hombre,15-29,1_Bajo,642085.585294726,2147125349.8013403,85
2018,C_Mineria,Hombre,15-29,2_Medio,1135615.0445306206,5189971950.359645,202
2018,C_Mineria,Hombre,15-29,3_Alto,363870.44089552766,3088583377.6092324,126
2018,C_Mineria,Hombre,30-49,1_Bajo,1460546.0779370451,6164401079.04683,234
2018,C_Mineria,Hombre,30-49,2_Medio,1403596.297679181,8807629572.251879,258
2018,C_Mineria,Hombre,30-49,3_Alto,1164107.4843121895,28015215975.14642,325
2018,C_Mineria,Hombre,50+,1_Bajo,871231.5564084956,3510285153.4670167,157
2018,C_Mineria,Hombre,50+,2_Medio,319453.339101877,3169604038.878323,88
2018,C_Mineria,Hombre,50+,3_Alto,253408.3015683451,10330728760.372599,90
2018,C_Mineria,Mujer,15-29,1_Bajo,22776.24034044726,18423651.05804753,5
2018,C_Mineria,Mujer,15-29,2_Medio,78119.44773405646,189066896.47738284,19
2018,C_Mineria,Mujer,15-29,3_Alto,164117.30991467455,1418465723.955561,55
2018,C_Mineria,Mujer,30-49,1_Bajo,268629.65720475785,484647944.4095798,48
2018,C_Mineria,Mujer,30-49,2_Medio,203767.64536568572,574346090.5497687,43
2018,C_Mineria,Mujer,30-49,3_Alto,284009.1935894365,9485562168.16755,74
2018,C_Mineria,Mujer,50+,1_Bajo,174103.46047250196,275967239.0946262,43
2018,C_Mineria,Mujer,50+,2_Medio,32057.08956515973,152107812.0666568,8
2018,C_Mineria,Mujer,50+,3_Alto,25654.34937852774,905539940.7241033,9
2018,D_Manufactura,Hombre,15-29,1_Bajo,1490190.3947021996,4606964393.395496,347
2018,D_Manufactura,Hombre,15-29,2_Medio,12294955.173023619,47572094056.48542,3486
2018,D_Manufactura,Hombre,15-29,3_Alto,5030292.699199978,28780548253.882343,1700
2018,D_Manufactura,Hombre,30-49,1_Bajo,5258737.7431187425,20390843047.08905,1364
2018,D_Manufactura,Hombre,30-49,2_Medio,16755171.261206685,81666278196.94945,4900
2018,D_Manufactura,Hombre,30-49,3_Alto,7067412.187449061,61446018301.766,2124
2018,D_Manufactura,Hombre,50+,1_Bajo,4919837.938983874,17514924791.88569,1760
2018,D_Manufactura,Hombre,50+,2_Medio,6285656.908568404,32842140451.44244,2218
2018,D_Manufactura,Hombre,50+,3_Alto,2173437.630710322,29989963557.371967,700
2018,D_Manufactura,Mujer,15-29,1_Bajo,642616.0086138542,1003550128.6034977,195
2018,D_Manufactura,Mujer,15-29,2_Medio,5550267.433001365,17376053423.96041,1762
2018,D_Manufactura,Mujer,15-29,3_Alto,3966515.0991034578,20913261483.52923,1523
2018,D_Manufactura,Mujer,30-49,1_Bajo,3444517.9183127484,8135203979.085364,1091
2018,D_Manufactura,Mujer,30-49,2_Medio,10668191.549413754,37734315101.60646,3597
2018,D_Manufactura,Mujer,30-49,3_Alto,5327205.058717698,49919149447.70718,1921
2018,D_Manufactura,Mujer,50+,1_Bajo,3960727.839465033,8020258206.419729,1999
2018,D_Manufactura,Mujer,50+,2_Medio,4053267.7479217825,13930918378.197346,2122
2018,D_Manufactura,Mujer,50+,3_Alto,1071175.1317250042,9236173492.752295,569
2018,E_ElectricidadGasAgua,Hombre,15-29,1_Bajo,104733.2099964293,334387490.8515903,40
2018,E_ElectricidadGasAgua,Hombre,15-29,2_Medio,857431.5434319144,3464251217.366637,295
2018,E_ElectricidadGasAgua,Hombre,15-29,3_Alto,538623.2693689364,3569979209.712898,287
2018,E_ElectricidadGasAgua,Hombre,30-49,1_Bajo,542619.5323938208,2081115590.2224169,184
2018,E_ElectricidadGasAgua,Hombre,30-49,2_Medio,1375971.0939983993,6495852726.863967,545
2018,E_ElectricidadGasAgua,Hombre,30-49,3_Alto,1043488.5815313064,10693573908.667484,503
2018,E_ElectricidadGasAgua,Hombre,50+,1_Bajo,683747.2942845101,2560376118.8772674,264
2018,E_ElectricidadGasAgua,Hombre,50+,2_Medio,599409.0782611119,3391249412.2060337,254
2018,E_ElectricidadGasAgua,Hombre,50+,3_Alto,329542.5538886455,4677367338.503716,189
2018,E_ElectricidadGasAgua,Mujer,15-29,1_Bajo,9024.593311293478,25647707.358124662,5
2018,E_ElectricidadGasAgua,Mujer,15-29,2_Medio,91213.22044370213,285736380.3016389,33
2018,E_ElectricidadGasAgua,Mujer,15-29,3_Alto,296539.1147798349,2230648606.532059,182
2018,E_ElectricidadGasAgua,Mujer,30-49,1_Bajo,123065.85695706756,344048958.6940925,55
2018,E_ElectricidadGasAgua,Mujer,30-49,2_Medio,261994.13979464368,1062463239.2654504,106
2018,E_ElectricidadGasAgua,Mujer,30-49,3_Alto,524096.1917619555,7390045227.011233,303
2018,E_ElectricidadGasAgua,Mujer,50+,1_Bajo,124798.4446849575,237940942.83583447,87
2018,E_ElectricidadGasAgua,Mujer,50+,2_Medio,108611.64660067098,489557750.8830019,56
2018,E_ElectricidadGasAgua,Mujer,50+,3_Alto,118629.63934825726,2494488020.265566,68
2018,F_Construccion,Hombre,15-29,1_Bajo,2286413.4658810715,8327751351.848392,747
2018,F_Construccion,Hombre,15-29,2_Medio,11639717.288508989,44084546781.76458,4133
2018,F_Construccion,Hombre,15-29,3_Alto,2536378.119461417,14965535536.701084,1071
2018,F_Construccion,Hombre,30-49,1_Bajo,9131506.960707825,37390643094.20322,3015
2018,F_Construccion,Hombre,30-49,2_Medio,14639111.591034144,64674866508.56224,5073
2018,F_Construccion,Hombre,30-49,3_Alto,3680042.617368032,37496679212.623985,1446
2018,F_Construccion,Hombre,50+,1_Bajo,7435642.126022869,28211815174.596848,3021
2018,F_Construccion,Hombre,50+,2_Medio,4998631.957083453,23944760595.09907,2215
2018,F_Construccion,Hombre,50+,3_Alto,1042667.0318852589,14162863863.370487,519
2018,F_Construccion,Mujer,15-29,1_Bajo,8369.871981111482,36394748.18567882,5
2018,F_Construccion,Mujer,15-29,2_Medio,285393.40000035294,1137589387.0307455,99
2018,F_Construccion,Mujer,15-29,3_Alto,1074534.9468291814,6906702338.466648,482
2018,F_Construccion,Mujer,30-49,1_Bajo,50401.37510345806,157988521.33528513,34
2018,F_Construccion,Mujer,30-49,2_Medio,518236.014004096,2352696351.30948,176
2018,F_Construccion,Mujer,30-49,3_Alto,1208499.4648161791,13245742423.541403,503
2018,F_Construccion,Mujer,50+,1_Bajo,37254.79752412864,139791072.9477045,16
2018,F_Construccion,Mujer,50+,2_Medio,111019.73468375238,519791884.4718597,41
2018,F_Construccion,Mujer,50+,3_Alto,148159.11512965197,3637314974.1434803,69
2018,G-H_ComercioHotelesRest,Hombre,15-29,1_Bajo,2664699.5595809426,8547794911.615406,888
2018,G-H_ComercioHotelesRest,Hombre,15-29,2_Medio,22606021.26220608,80533261163.96367,8149
2018,G-H_ComercioHotelesRest,Hombre,15-29,3_Alto,9586194.10172432,46837255363.14572,4412
2018,G-H_ComercioHotelesRest,Hombre,30-49,1_Bajo,11422489.108238608,41791133575.23634,3469
2018,G-H_ComercioHotelesRest,Hombre,30-49,2_Medio,26957413.205055863,119023557500.73376,9375
2018,G-H_ComercioHotelesRest,Hombre,30-49,3_Alto,10632875.893723443,84773028036.15308,4177
2018,G-H_ComercioHotelesRest,Hombre,50+,1_Bajo,14348253.925589195,45199670603.43058,5624
2018,G-H_ComercioHotelesRest,Hombre,50+,2_Medio,11370925.625182819,51906188888.23009,4637
2018,G-H_ComercioHotelesRest,Hombre,50+,3_Alto,3290823.4350439217,33262308130.123257,1271
2018,G-H_ComercioHotelesRest,Mujer,15-29,1_Bajo,950060.323395488,2566812749.826429,414
2018,G-H_ComercioHotelesRest,Mujer,15-29,2_Medio,16023678.042892316,51501725065.75794,6789
2018,G-H_ComercioHotelesRest,Mujer,15-29,3_Alto,10580091.714168182,45472619207.86497,5522
2018,G-H_ComercioHotelesRest,Mujer,30-49,1_Bajo,9709200.266968248,26069632173.087666,3650
2018,G-H_ComercioHotelesRest,Mujer,30-49,2_Medio,27044312.530375328,93135366211.11206,11560
2018,G-H_ComercioHotelesRest,Mujer,30-49,3_Alto,11804438.313893508,79000219852.93178,5833
2018,G-H_ComercioHotelesRest,Mujer,50+,1_Bajo,11705777.944584904,28497161445.7402,5678
2018,G-H_ComercioHotelesRest,Mujer,50+,2_Medio,9280338.743278073,34270274755.616364,5274
2018,G-H_ComercioHotelesRest,Mujer,50+,3_Alto,2734734.3006825484,20193768354.897076,1479
2018,I_TransporteComunicaciones,Hombre,15-29,1_Bajo,1824368.0600092418,5014710889.984146,584
2018,I_TransporteComunicaciones,Hombre,15-29,2_Medio,12716471.411641577,41721953756.48161,4148
2018,I_TransporteComunicaciones,Hombre,15-29,3_Alto,4637652.810540359,30262815915.44851,1822
2018,I_TransporteComunicaciones,Hombre,30-49,1_Bajo,8317219.28752705,27126093491.041183,2467
2018,I_TransporteComunicaciones,Hombre,30-49,2_Medio,20447119.978694845,78394940024.27742,6923
2018,I_TransporteComunicaciones,Hombre,30-49,3_Alto,7020152.39738788,68258875027.51726,2492
2018,I_TransporteComunicaciones,Hombre,50+,1_Bajo,7010621.246713187,22982540068.8952,2816
2018,I_TransporteComunicaciones,Hombre,50+,2_Medio,8555849.94039162,36153374872.55989,3280
2018,I_TransporteComunicaciones,Hombre,50+,3_Alto,1854342.8403717729,16368480641.898954,703
2018,I_TransporteComunicaciones,Mujer,15-29,1_Bajo,49203.46360377879,46870937.24058289,21
2018,I_TransporteComunicaciones,Mujer,15-29,2_Medio,1467514.6457432613,4886363853.689921,531
2018,I_TransporteComunicaciones,Mujer,15-29,3_Alto,2673411.858092377,16372319108.347845,992
2018,I_TransporteComunicaciones,Mujer,30-49,1_Bajo,299638.66218888975,760120334.6633359,137
2018,I_TransporteComunicaciones,Mujer,30-49,2_Medio,2069225.5158290137,6874496672.160719,836
2018,I_TransporteComunicaciones,Mujer,30-49,3_Alto,2834432.096394314,33720874030.775852,1018
2018,I_TransporteComunicaciones,Mujer,50+,1_Bajo,409212.63511214725,880127856.5052257,193
2018,I_TransporteComunicaciones,Mujer,50+,2_Medio,600003.2876950784,2200745450.5727777,285
2018,I_TransporteComunicaciones,Mujer,50+,3_Alto,392100.82243601314,5704872566.8431425,180
2018,J-K_FinancieroInmobiliario,Hombre,15-29,1_Bajo,292646.5890272927,1076142469.9114103,82
2018,J-K_FinancieroInmobiliario,Hombre,15-29,2_Medio,4738399.157064442,20466678732.084938,1527
2018,J-K_FinancieroInmobiliario,Hombre,15-29,3_Alto,5974835.090725946,46556432415.423004,2219
2018,J-K_FinancieroInmobiliario,Hombre,30-49,1_Bajo,1780930.021335214,6890260814.738599,478
2018,J-K_FinancieroInmobiliario,Hombre,30-49,2_Medio,6991820.0413055075,32920407461.131092,2162
2018,J-K_FinancieroInmobiliario,Hombre,30-49,3_Alto,8478270.683635507,115089613028.38625,2997
2018,J-K_FinancieroInmobiliario,Hombre,50+,1_Bajo,2304519.9604785386,7879789628.867001,931
2018,J-K_FinancieroInmobiliario,Hombre,50+,2_Medio,3008938.983995954,15051524613.928413,1234
2018,J-K_FinancieroInmobiliario,Hombre,50+,3_Alto,3159213.334346865,61411947477.56225,1464
2018,J-K_FinancieroInmobiliario,Mujer,15-29,1_Bajo,251310.81997762772,720696521.9969652,129
2018,J-K_FinancieroInmobiliario,Mujer,15-29,2_Medio,2736893.4534199303,10482272130.4292,1221
2018,J-K_FinancieroInmobiliario,Mujer,15-29,3_Alto,7600587.27855898,51666731690.82501,2930
2018,J-K_FinancieroInmobiliario,Mujer,30-49,1_Bajo,2936952.3130641067,8780379271.640638,1456
2018,J-K_FinancieroInmobiliario,Mujer,30-49,2_Medio,6314862.929660313,23649719032.94649,2832
2018,J-K_FinancieroInmobiliario,Mujer,30-49,3_Alto,9022508.997383133,107374357544.40115,3549
2018,J-K_FinancieroInmobiliario,Mujer,50+,1_Bajo,2275167.598669515,6827949100.468594,1613
2018,J-K_FinancieroInmobiliario,Mujer,50+,2_Medio,1989851.0649118857,8807976157.48063,1221
2018,J-K_FinancieroInmobiliario,Mujer,50+,3_Alto,1918428.471744927,27809921056.444603,930
2018,L-Q_ServiciosSocialesComunales,Hombre,15-29,1_Bajo,358429.1196752742,1044921360.9062271,134
2018,L-Q_ServiciosSocialesComunales,Hombre,15-29,2_Medio,6827660.3224793,27921196948.923794,2736
2018,L-Q_ServiciosSocialesComunales,Hombre,15-29,3_Alto,8109113.930307331,61228466044.71867,4373
2018,L-Q_ServiciosSocialesComunales,Hombre,30-49,1_Bajo,2463463.0252717,9895022799.949804,643
2018,L-Q_ServiciosSocialesComunales,Hombre,30-49,2_Medio,10664762.018044237,55730171850.88064,3812
2018,L-Q_ServiciosSocialesComunales,Hombre,30-49,3_Alto,17968766.765166976,242473823347.3881,8162
2018,L-Q_ServiciosSocialesComunales,Hombre,50+,1_Bajo,4154093.296289538,13891071649.611162,1576
2018,L-Q_ServiciosSocialesComunales,Hombre,50+,2_Medio,5358585.586080645,28235002904.804188,2369
2018,L-Q_ServiciosSocialesComunales,Hombre,50+,3_Alto,6337632.555917596,120229057947.18611,3649
2018,L-Q_ServiciosSocialesComunales,Mujer,15-29,1_Bajo,824516.5818544041,2257273062.035436,329
2018,L-Q_ServiciosSocialesComunales,Mujer,15-29,2_Medio,10044722.578631565,34447518869.23212,4607
2018,L-Q_ServiciosSocialesComunales,Mujer,15-29,3_Alto,14367235.62502738,99680281135.04884,7818
2018,L-Q_ServiciosSocialesComunales,Mujer,30-49,1_Bajo,7438677.442294513,24385761359.591457,2982
2018,L-Q_ServiciosSocialesComunales,Mujer,30-49,2_Medio,20086370.284575284,78207318641.34872,8750
2018,L-Q_ServiciosSocialesComunales,Mujer,30-49,3_Alto,27871246.820962604,297396344996.8849,13962
2018,L-Q_ServiciosSocialesComunales,Mujer,50+,1_Bajo,8014355.931861632,24475723116.706085,4244
2018,L-Q_ServiciosSocialesComunales,Mujer,50+,2_Medio,7972892.973132072,32676150039.161247,4101
2018,L-Q_ServiciosSocialesComunales,Mujer,50+,3_Alto,8679366.166859627,123886275634.39484,5246
2019,A-B_AgriculturaPesca,Hombre,15-29,1_Bajo,9019412.528161947,26111617771.3696,1328
2019,A-B_AgriculturaPesca,Hombre,15-29,2_Medio,16115998.821488038,48468912462.48535,2563
2019,A-B_AgriculturaPesca,Hombre,15-29,3_Alto,1208022.2261780584,4841653974.827767,277
2019,A-B_AgriculturaPesca,Hombre,30-49,1_Bajo,32699628.307109382,103936988953.55884,4731
2019,A-B_AgriculturaPesca,Hombre,30-49,2_Medio,14882010.224319354,53704413702.80705,2214
2019,A-B_AgriculturaPesca,Hombre,30-49,3_Alto,1337400.7260888563,8443412646.3357315,334
2019,A-B_AgriculturaPesca,Hombre,50+,1_Bajo,32637142.91864364,94502016522.26479,6347
2019,A-B_AgriculturaPesca,Hombre,50+,2_Medio,5215760.762199625,20367403532.58864,1051
2019,A-B_AgriculturaPesca,Hombre,50+,3_Alto,673382.4291062295,6380924096.806225,235
2019,A-B_AgriculturaPesca,Mujer,15-29,1_Bajo,620884.0045954311,1489096472.2140563,119
2019,A-B_AgriculturaPesca,Mujer,15-29,2_Medio,1829759.3351403712,5211377408.703958,378
2019,A-B_AgriculturaPesca,Mujer,15-29,3_Alto,568935.3309194455,2557710356.2126484,139
2019,A-B_AgriculturaPesca,Mujer,30-49,1_Bajo,3163196.1077430616,8318003901.922777,654
2019,A-B_AgriculturaPesca,Mujer,30-49,2_Medio,2242513.9453783967,6978619894.876044,467
2019,A-B_AgriculturaPesca,Mujer,30-49,3_Alto,511256.33677481505,3876972555.2057476,155
2019,A-B_AgriculturaPesca,Mujer,50+,1_Bajo,2647030.9579228405,6867570090.457563,821
2019,A-B_AgriculturaPesca,Mujer,50+,2_Medio,590150.1541485328,3371219469.690834,168
2019,A-B_AgriculturaPesca,Mujer,50+,3_Alto,102116.17419359961,1132254990.6249027,65
2019,C_Mineria,Hombre,15-29,1_Bajo,554382.2249581732,1531867721.0137115,79
2019,C_Mineria,Hombre,15-29,2_Medio,1201308.2247458578,6432863302.208616,185
2019,C_Mineria,Hombre,15-29,3_Alto,343702.2129422015,3390596813.7405424,97
2019,C_Mineria,Hombre,30-49,1_Bajo,1482515.9501972091,6073525978.591832,211
2019,C_Mineria,Hombre,30-49,2_Medio,1354955.1237955182,9345777389.856674,219
2019,C_Mineria,Hombre,30-49,3_Alto,1303150.6366064942,32496999813.310898,345
2019,C_Mineria,Hombre,50+,1_Bajo,887324.6398064006,2831023803.03211,157
2019,C_Mineria,Hombre,50+,2_Medio,366289.4273692909,2214609841.2892857,89
2019,C_Mineria,Hombre,50+,3_Alto,237544.16370470595,11145652075.133741,91
2019,C_Mineria,Mujer,15-29,1_Bajo,33410.01609815942,48613971.117021985,5
2019,C_Mineria,Mujer,15-29,2_Medio,95821.97343689142,220722557.1371863,23
2019,C_Mineria,Mujer,15-29,3_Alto,165525.2662068809,1247882476.6086195,54
2019,C_Mineria,Mujer,30-49,1_Bajo,154516.85081270605,231802051.8602471,28
2019,C_Mineria,Mujer,30-49,2_Medio,224854.16958470712,780124330.6351159,42
2019,C_Mineria,Mujer,30-49,3_Alto,337791.7991604456,9380167525.165508,87
2019,C_Mineria,Mujer,50+,1_Bajo,223175.45544515198,608476985.9404509,56
2019,C_Mineria,Mujer,50+,2_Medio,31741.219259250196,58114198.28963855,13
2019,C_Mineria,Mujer,50+,3_Alto,32219.857916736466,586504437.3259506,8
2019,D_Manufactura,Hombre,15-29,1_Bajo,1124980.842625706,4560180215.907008,301
2019,D_Manufactura,Hombre,15-29,2_Medio,11824510.101027325,47483625632.95681,3589
2019,D_Manufactura,Hombre,15-29,3_Alto,5252376.542623565,31221533916.735455,1685
2019,D_Manufactura,Hombre,30-49,1_Bajo,4451325.409700921,18420348880.190315,1223
2019,D_Manufactura,Hombre,30-49,2_Medio,17696596.20770231,85427625224.17142,5061
2019,D_Manufactura,Hombre,30-49,3_Alto,7372716.262130482,79312392358.60231,2306
2019,D_Manufactura,Hombre,50+,1_Bajo,5518046.796768008,21193517666.795944,1878
2019,D_Manufactura,Hombre,50+,2_Medio,6797034.345467903,36078523010.53277,2459
2019,D_Manufactura,Hombre,50+,3_Alto,2244967.1007390646,29178113532.4009,773
2019,D_Manufactura,Mujer,15-29,1_Bajo,540358.363253855,684627919.6482358,155
